462 2.31 -1.7377 -0.630885
463 2.315 -1.6742 -0.776644
464 2.32 -1.74808 -0.607027
465 2.325 -1.74439 -0.6155
466 2.33 -1.71854 -0.675018
467 2.335 -1.84183 -0.397941
468 2.34 -1.81198 -0.462707
469 2.345 -1.73974 -0.626192
470 2.35 -1.78072 -0.532587
471 2.355 -1.82403 -0.436285
472 2.36 -1.9443 -0.198288
473 2.365 -2.05646 -0.0374728
474 2.37 -2.10915 0.0120682
475 2.375 -1.98525 -0.131495
476 2.38 -1.95659 -0.177338
477 2.385 -1.86347 -0.352557
478 2.39 -1.7896 -0.51256
479 2.395 -1.80766 -0.472239
480 2.4 -1.74605 -0.611676
481 2.405 -1.77315 -0.549729
482 2.41 -1.89809 -0.283243
483 2.415 -1.98292 -0.135062
484 2.42 -1.95509 -0.179858
485 2.425 -2.02175 -0.0795896
486 2.43 -2.12982 0.0265606
487 2.435 -2.06984 -0.0232041
488 2.44 -2.00923 -0.0965426
489 2.445 -2.05066 -0.0440019
490 2.45 -2.05737 -0.0364601
491 2.455 -1.99979 -0.109919
492 2.46 -1.95164 -0.185692
493 2.465 -1.95644 -0.177601
494 2.47 -1.85928 -0.36123
495 2.475 -1.88409 -0.310738
496 2.48 -1.82534 -0.433446
497 2.485 -1.80585 -0.476249
498 2.49 -1.86978 -0.339605
499 2.495 -1.88059 -0.317723
500 2.5 -2.00251 -0.106017
501 2.505 -1.96488 -0.163643
502 2.51 -1.87841 -0.322098
503 2.515 -1.91494 -0.251181
504 2.52 -1.80525 -0.4776
505 2.525 -1.79396 -0.502779
506 2.53 -1.7207 -0.670035
507 2.535 -1.73847 -0.629106
508 2.54 -1.70189 -0.713325
509 2.545 -1.68037 -0.762609
510 2.55 -1.72529 -0.659453
511 2.555 -1.74392 -0.616583
512 2.56 -1.78273 -0.528024
513 2.565 -1.74045 -0.624545
514 2.57 -1.67265 -0.780166
515 2.575 -1.73082 -0.646729
516 2.58 -1.85395 -0.372342
517 2.585 -1.79183 -0.507546
518 2.59 -1.7305 -0.647455
519 2.595 -1.84662 -0.387788
520 2.6 -1.89888 -0.281713
521 2.605 -1.96184 -0.168636
522 2.61 -1.86709 -0.345105
523 2.615 -1.95226 -0.184636
524 2.62 -1.90526 -0.269454
525 2.625 -1.85312 -0.374084
526 2.63 -1.773 -0.550082
527 2.635 -1.85085 -0.378864
528 2.64 -1.81389 -0.458497
529 2.645 -1.83966 -0.402577
530 2.65 -1.83492 -0.412729
531 2.655 -1.78874 -0.514485
532 2.66 -1.67426 -0.776507
533 2.665 -1.56447 -1.01257
534 2.67 -1.48044 -1.16125
535 2.675 -1.52159 -1.09306
536 2.68 -1.58977 -0.961363
537 2.685 -1.70541 -0.705241
538 2.69 -1.64506 -0.842239
539 2.695 -1.66933 -0.787709
540 2.7 -1.68785 -0.74552
541 2.705 -1.68469 -0.752744
542 2.71 -1.78617 -0.520262
543 2.715 -1.76237 -0.574297
544 2.72 -1.70345 -0.709731
545 2.725 -1.72975 -0.64918
546 2.73 -1.66885 -0.788787
547 2.735 -1.68767 -0.745924
548 2.74 -1.64851 -0.834537
549 2.745 -1.73537 -0.636248
550 2.75 -1.77154 -0.553386
551 2.755 -1.71138 -0.691485
552 2.76 -1.74319 -0.618268
553 2.765 -1.80888 -0.46954
554 2.77 -1.71752 -0.677362
555 2.775 -1.64845 -0.834681
556 2.78 -1.63718 -0.859703
557 2.785 -1.51285 -1.10835
558 2.79 -1.61913 -0.899162
559 2.795 -1.63224 -0.870572
560 2.8 -1.52628 -1.08468
561 2.805 -1.5467 -1.04697
562 2.81 -1.42647 -1.23438
563 2.815 -1.38629 -1.27491
564 2.82 -1.46855 -1.17905
565 2.825 -1.47841 -1.16434
566 2.83 -1.57806 -0.985364
567 2.835 -1.5662 -1.00915
568 2.84 -1.53473 -1.06932
569 2.845 -1.56568 -1.01017
570 2.85 -1.55391 -1.03318
571 2.855 -1.6304 -0.874614
572 2.86 -1.61418 -0.909823
573 2.865 -1.52081 -1.09444
574 2.87 -1.52437 -1.08811
575 2.875 -1.49672 -1.13543
576 2.88 -1.45786 -1.19426
577 2.885 -1.38906 -1.27253
578 2.89 -1.37113 -1.28679
579 2.895 -1.28307 -1.31509
580 2.9 -1.22186 -1.29014
581 2.905 -1.30982 -1.31418
582 2.91 -1.22669 -1.29351
583 2.915 -1.11878 -1.15869
584 2.92 -1.12268 -1.16576
585 2.925 -1.19866 -1.2705
586 2.93 -1.30225 -1.31514
587 2.935 -1.40574 -1.25688
588 2.94 -1.39372 -1.26838
589 2.945 -1.3158 -1.31304
590 2.95 -1.28933 -1.3155
591 2.955 -1.20114 -1.27287
592 2.96 -1.18648 -1.2579
593 2.965 -1.19782 -1.26969
594 2.97 -1.25777 -1.30942
595 2.975 -1.38245 -1.2781
596 2.98 -1.49672 -1.13544
597 2.985 -1.52895 -1.07987
598 2.99 -1.56914 -1.0033
599 2.995 -1.45227 -1.20192
600 3 -1.46959 -1.17752
601 3.005 -1.48829 -1.14901
602 3.01 -1.54929 -1.04204
603 3.015 -1.66565 -0.796044
604 3.02 -1.75205 -0.597922
605 3.025 -1.76867 -0.559938
606 3.03 -1.81698 -0.451706
607 3.035 -1.90166 -0.276356
608 3.04 -2.01937 -0.0827418
609 3.045 -1.97636 -0.145267
610 3.05 -1.90103 -0.27756
611 3.055 -1.86423 -0.350989
612 3.06 -1.95242 -0.184358
613 3.065 -1.84337 -0.394663
614 3.07 -1.74223 -0.62046
615 3.075 -1.77365 -0.548603
616 3.08 -1.67336 -0.77855
617 3.085 -1.58938 -0.962178
618 3.09 -1.63285 -0.869235
619 3.095 -1.57382 -0.993942
620 3.1 -1.52523 -1.08658
621 3.105 -1.53266 -1.07312
622 3.11 -1.4931 -1.14132
623 3.115 -1.4991 -1.13154
624 3.12 -1.48652 -1.1518
625 3.125 -1.53589 -1.06719
626 3.13 -1.53505 -1.06873
627 3.135 -1.52257 -1.09132
628 3.14 -1.39915 -1.26333
629 3.145 -1.506 -1.12004
630 3.15 -1.38413 -1.27672
631 3.155 -1.33103 -1.30859
632 3.16 -1.20931 -1.28023
633 3.165 -1.18716 -1.25865
634 3.17 -1.21498 -1.28492
635 3.175 -1.12126 -1.1632
636 3.18 -1.03709 -0.973195
637 3.185 -0.951658 -0.705297
638 3.19 -1.05102 -1.00985
639 3.195 -1.14001 -1.19514
640 3.2 -1.20509 -1.27652
641 3.205 -1.18423 -1.25539
642 3.21 -1.1838 -1.25492
643 3.215 -1.21246 -1.28288
644 3.22 -1.25748 -1.30932
645 3.225 -1.16517 -1.23201
646 3.23 -1.14854 -1.20841
647 3.235 -1.10335 -1.12915
648 3.24 -1.1269 -1.17321
649 3.245 -1.13646 -1.18938
650 3.25 -1.22595 -1.29301
651 3.255 -1.14261 -1.19928
652 3.26 -1.22649 -1.29338
653 3.265 -1.18446 -1.25566
654 3.27 -1.13003 -1.17862
655 3.275 -1.16983 -1.23809
656 3.28 -1.16549 -1.23244
657 3.285 -1.1102 -1.14258
658 3.29 -1.02173 -0.930459
659 3.295 -0.936613 -0.650794
660 3.3 -0.86224 -0.352307
